Tipo de folha,Data de pagamento,Plano,Empregador,Perfil,Grupo de beneficio,Tipo de beneficio,Item folha,Valor
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,573-IMPOSTODERENDA(3540),-101405.69
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,6-SAQUE,40216.07
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,72-PENSAOALIMENTICIA,-1467.16
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,731-IMPOSTODERENDAREGRESSIVA5565,-62233.0
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,3-BENEFICIODEPENSAO,142380.37
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,573-IMPOSTODERENDA(3540),-12463.39
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,731-IMPOSTODERENDAREGRESSIVA5565,-1914.43
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,1242-BENEFICIOPENSAOISENTA,594.98
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,3-BENEFICIODEPENSAO,642582.28
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,41-EMPRESTIMO,-6011.74
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,5-RETROATIVOBENEFTRIBUT,2866.88
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,55-DESCONTODEREVISAODEBENEFICIO,-55.99
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,573-IMPOSTODERENDA(3540),-42401.37
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,731-IMPOSTODERENDAREGRESSIVA5565,-5693.37
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,1-BENEFICIO,4343758.56
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,1013-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-970.0
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,12-BENEFICIOISENTA,1729.59
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,1313-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-327.98
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-82817.9
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,567-IMPOSTODERENDAJUDICIAL(3540),-154.86
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,569-IMPOSTODERENDADEPOSITOJUDICIAL7431(3540),-29.63
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-364672.63
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,6-SAQUE,58034.12
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,72-PENSAOALIMENTICIA,-15274.74
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-32599.42
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4903-APOSENTADORIA,1-BENEFICIO,1221511.28
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4903-APOSENTADORIA,1013-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-850.0
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4903-APOSENTADORIA,141-BENEFICIOPAGTOUNICOASSISTIDOTRIBUTAVEL-INFORMADO,235968.72
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4903-APOSENTADORIA,2101-DESCONTOIMPOSTODERENDARESID.EXTERIOR9466,-2314.53
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4903-APOSENTADORIA,41-EMPRESTIMO,-51011.16
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4903-APOSENTADORIA,573-IMPOSTODERENDA(3540),-68533.86
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4903-APOSENTADORIA,6-SAQUE,284905.09
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4903-APOSENTADORIA,72-PENSAOALIMENTICIA,-1412.0
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4903-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-117309.49
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4999-APOSENTADORIA,199-BENEFICIO,95.84
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIANORMAL,4999-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-9.58
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,1-BENEFICIO,48651.8
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,12-BENEFICIOISENTA,7597.74
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,41-EMPRESTIMO,-2046.16
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,573-IMPOSTODERENDA(3540),-1987.71
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,731-IMPOSTODERENDAREGRESSIVA5565,-234.66
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,1-BENEFICIO,11260.25
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,41-EMPRESTIMO,-167.17
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,573-IMPOSTODERENDA(3540),-92.44
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,1237085.5
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1013-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-110.0
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,117-RESIDUOSALDO-BENEFTRIBUT,2190.77
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,12-BENEFICIOISENTA,503.63
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1313-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-908.99
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,24-RESIDUOSALDO-BENEFTRIBUT-INFORMADO,2140.84
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,41-EMPRESTIMO,-32850.09
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,50-DEPOSITOJUDICIAL,-542.34
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,573-IMPOSTODERENDA(3540),-46817.81
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,6-SAQUE,14430.81
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,72-PENSAOALIMENTICIA,-7732.08
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,731-IMPOSTODERENDAREGRESSIVA5565,-22158.42
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,3-BENEFICIODEPENSAO,157104.49
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,41-EMPRESTIMO,-393.01
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,5-RETROATIVOBENEFTRIBUT,137.76
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,573-IMPOSTODERENDA(3540),-8345.77
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,731-IMPOSTODERENDAREGRESSIVA5565,-8892.06
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,3-BENEFICIODEPENSAO,430424.25
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,41-EMPRESTIMO,-13260.1
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,5-RETROATIVOBENEFTRIBUT,970.81
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,573-IMPOSTODERENDA(3540),-29223.05
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,29,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,731-IMPOSTODERENDAREGRESSIVA5565,-4931.41
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,1-BENEFICIO,65590.31
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-4213.7
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-5219.65
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,6-SAQUE,6528.55
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-1478.43
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,APOSENTADORIANORMAL,4903-APOSENTADORIA,1-BENEFICIO,33618.25
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,APOSENTADORIANORMAL,4903-APOSENTADORIA,41-EMPRESTIMO,-2406.91
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,APOSENTADORIANORMAL,4903-APOSENTADORIA,573-IMPOSTODERENDA(3540),-1901.7
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,APOSENTADORIANORMAL,4903-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-462.08
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,53511.08
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,41-EMPRESTIMO,-2048.32
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,573-IMPOSTODERENDA(3540),-2269.39
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,6-SAQUE,6193.86
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,731-IMPOSTODERENDAREGRESSIVA5565,-2976.66
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,3-BENEFICIODEPENSAO,866.16
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,3-BENEFICIODEPENSAO,8215.74
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,30,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,573-IMPOSTODERENDA(3540),-300.04
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,1-BENEFICIO,262116.15
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,2101-DESCONTOIMPOSTODERENDARESID.EXTERIOR9466,-2296.44
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-6506.22
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-8066.5
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,72-PENSAOALIMENTICIA,-571.61
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-5147.39
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIANORMAL,4903-APOSENTADORIA,1-BENEFICIO,395745.42
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIANORMAL,4903-APOSENTADORIA,41-EMPRESTIMO,-19196.78
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIANORMAL,4903-APOSENTADORIA,573-IMPOSTODERENDA(3540),-16438.7
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIANORMAL,4903-APOSENTADORIA,6-SAQUE,93139.26
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIANORMAL,4903-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-36301.03
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,1-BENEFICIO,7241.19
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,573-IMPOSTODERENDA(3540),-273.6
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,259151.51
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,2101-DESCONTOIMPOSTODERENDARESID.EXTERIOR9466,-750.39
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,24-RESIDUOSALDO-BENEFTRIBUT-INFORMADO,7591.93
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,41-EMPRESTIMO,-9838.72
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,573-IMPOSTODERENDA(3540),-4697.17
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,6-SAQUE,219550.46
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,731-IMPOSTODERENDAREGRESSIVA5565,-39665.5
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,3-BENEFICIODEPENSAO,5057.94
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,31,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,573-IMPOSTODERENDA(3540),-85.97
FOLHADEBENEFICIO,2024-09-30,49,"TELEFONICA IOT, BIG DATA E TECNOLOGIA DO BRASIL S.A.",27,APOSENTADORIANORMAL,4903-APOSENTADORIA,1-BENEFICIO,13183.73
FOLHADEBENEFICIO,2024-09-30,49,"TELEFONICA IOT, BIG DATA E TECNOLOGIA DO BRASIL S.A.",27,APOSENTADORIANORMAL,4903-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-1318.37
FOLHADEBENEFICIO,2024-09-30,49,"TELEFONICA IOT, BIG DATA E TECNOLOGIA DO BRASIL S.A.",31,APOSENTADORIANORMAL,4903-APOSENTADORIA,1-BENEFICIO,0.0
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,14121-IN1343-DEDUCAOBASETRIBUTAVEL(INFORMATIVO),-2485.37
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,14151-IN1343-BAIXAESTOQUEISENTO(INFORMATIVO),2485.37
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,27,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,1-BENEFICIO,53877.47
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,27,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-4931.96
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,27,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-3138.92
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,27,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-708.67
